<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
04.12.2018;15:29:00;115390.0000000;115440.0000000;115380.0000000;115410.0000000
04.12.2018;15:30:00;115430.0000000;115440.0000000;115410.0000000;115420.0000000
04.12.2018;15:31:00;115430.0000000;115440.0000000;115410.0000000;115410.0000000
04.12.2018;15:32:00;115420.0000000;115420.0000000;115370.0000000;115370.0000000
04.12.2018;15:33:00;115380.0000000;115390.0000000;115370.0000000;115390.0000000
04.12.2018;15:34:00;115380.0000000;115390.0000000;115370.0000000;115390.0000000
04.12.2018;15:35:00;115390.0000000;115420.0000000;115390.0000000;115410.0000000
04.12.2018;15:36:00;115400.0000000;115430.0000000;115370.0000000;115370.0000000
04.12.2018;15:37:00;115370.0000000;115410.0000000;115360.0000000;115410.0000000
04.12.2018;15:38:00;115400.0000000;115430.0000000;115380.0000000;115380.0000000
04.12.2018;15:39:00;115390.0000000;115430.0000000;115380.0000000;115410.0000000
04.12.2018;15:40:00;115410.0000000;115420.0000000;115360.0000000;115380.0000000
04.12.2018;15:41:00;115390.0000000;115400.0000000;115360.0000000;115380.0000000
04.12.2018;15:42:00;115380.0000000;115390.0000000;115350.0000000;115370.0000000
04.12.2018;15:43:00;115370.0000000;115400.0000000;115360.0000000;115390.0000000
04.12.2018;15:44:00;115390.0000000;115400.0000000;115370.0000000;115390.0000000
04.12.2018;15:45:00;115390.0000000;115430.0000000;115390.0000000;115410.0000000
04.12.2018;15:46:00;115410.0000000;115430.0000000;115380.0000000;115410.0000000
04.12.2018;15:47:00;115410.0000000;115430.0000000;115380.0000000;115380.0000000
04.12.2018;15:48:00;115400.0000000;115420.0000000;115390.0000000;115420.0000000
04.12.2018;15:49:00;115420.0000000;115430.0000000;115410.0000000;115430.0000000
04.12.2018;15:50:00;115420.0000000;115430.0000000;115390.0000000;115420.0000000
04.12.2018;15:51:00;115420.0000000;115430.0000000;115390.0000000;115400.0000000
04.12.2018;15:52:00;115390.0000000;115410.0000000;115380.0000000;115400.0000000
04.12.2018;15:53:00;115390.0000000;115410.0000000;115370.0000000;115390.0000000
04.12.2018;15:54:00;115390.0000000;115400.0000000;115380.0000000;115380.0000000
04.12.2018;15:55:00;115390.0000000;115410.0000000;115380.0000000;115390.0000000
04.12.2018;15:56:00;115390.0000000;115400.0000000;115360.0000000;115390.0000000
04.12.2018;15:57:00;115380.0000000;115420.0000000;115380.0000000;115420.0000000
04.12.2018;15:58:00;115420.0000000;115430.0000000;115400.0000000;115410.0000000
04.12.2018;15:59:00;115390.0000000;115400.0000000;115340.0000000;115360.0000000
04.12.2018;16:00:00;115370.0000000;115380.0000000;115330.0000000;115360.0000000
04.12.2018;16:01:00;115370.0000000;115390.0000000;115320.0000000;115330.0000000
04.12.2018;16:02:00;115340.0000000;115360.0000000;115310.0000000;115340.0000000
04.12.2018;16:03:00;115340.0000000;115340.0000000;115280.0000000;115300.0000000
04.12.2018;16:04:00;115290.0000000;115310.0000000;115260.0000000;115270.0000000
04.12.2018;16:05:00;115270.0000000;115300.0000000;115240.0000000;115290.0000000
04.12.2018;16:06:00;115290.0000000;115350.0000000;115290.0000000;115340.0000000
04.12.2018;16:07:00;115330.0000000;115340.0000000;115250.0000000;115270.0000000
04.12.2018;16:08:00;115270.0000000;115300.0000000;115260.0000000;115270.0000000
04.12.2018;16:09:00;115270.0000000;115280.0000000;115250.0000000;115270.0000000
04.12.2018;16:10:00;115280.0000000;115280.0000000;115260.0000000;115260.0000000
04.12.2018;16:11:00;115250.0000000;115320.0000000;115250.0000000;115300.0000000
04.12.2018;16:12:00;115300.0000000;115310.0000000;115270.0000000;115290.0000000
04.12.2018;16:13:00;115280.0000000;115310.0000000;115280.0000000;115300.0000000
04.12.2018;16:14:00;115280.0000000;115310.0000000;115250.0000000;115310.0000000
04.12.2018;16:15:00;115310.0000000;115330.0000000;115280.0000000;115280.0000000
04.12.2018;16:16:00;115280.0000000;115290.0000000;115240.0000000;115240.0000000
04.12.2018;16:17:00;115250.0000000;115280.0000000;115230.0000000;115270.0000000
04.12.2018;16:18:00;115280.0000000;115310.0000000;115270.0000000;115280.0000000
04.12.2018;16:19:00;115290.0000000;115320.0000000;115280.0000000;115310.0000000
04.12.2018;16:20:00;115310.0000000;115320.0000000;115290.0000000;115310.0000000
04.12.2018;16:21:00;115320.0000000;115330.0000000;115260.0000000;115260.0000000
04.12.2018;16:22:00;115270.0000000;115290.0000000;115250.0000000;115270.0000000
04.12.2018;16:23:00;115270.0000000;115290.0000000;115120.0000000;115230.0000000
04.12.2018;16:24:00;115240.0000000;115270.0000000;115220.0000000;115250.0000000
04.12.2018;16:25:00;115260.0000000;115300.0000000;115250.0000000;115270.0000000
04.12.2018;16:26:00;115260.0000000;115320.0000000;115260.0000000;115290.0000000
04.12.2018;16:27:00;115300.0000000;115390.0000000;115300.0000000;115340.0000000
04.12.2018;16:28:00;115350.0000000;115370.0000000;115320.0000000;115320.0000000
04.12.2018;16:29:00;115310.0000000;115330.0000000;115270.0000000;115290.0000000
04.12.2018;16:30:00;115280.0000000;115330.0000000;115280.0000000;115300.0000000
04.12.2018;16:31:00;115290.0000000;115340.0000000;115270.0000000;115280.0000000
04.12.2018;16:32:00;115280.0000000;115290.0000000;115250.0000000;115260.0000000
04.12.2018;16:33:00;115250.0000000;115260.0000000;115190.0000000;115220.0000000
04.12.2018;16:34:00;115210.0000000;115230.0000000;115140.0000000;115150.0000000
04.12.2018;16:35:00;115150.0000000;115160.0000000;115020.0000000;115040.0000000
04.12.2018;16:36:00;115040.0000000;115120.0000000;115020.0000000;115090.0000000
04.12.2018;16:37:00;115100.0000000;115100.0000000;115040.0000000;115080.0000000
04.12.2018;16:38:00;115080.0000000;115100.0000000;115010.0000000;115030.0000000
04.12.2018;16:39:00;115020.0000000;115080.0000000;115010.0000000;115070.0000000
04.12.2018;16:40:00;115060.0000000;115070.0000000;115000.0000000;115030.0000000
04.12.2018;16:41:00;115020.0000000;115040.0000000;114960.0000000;114970.0000000
04.12.2018;16:42:00;114960.0000000;115010.0000000;114910.0000000;114960.0000000
04.12.2018;16:43:00;114960.0000000;114990.0000000;114950.0000000;114950.0000000
04.12.2018;16:44:00;114940.0000000;114960.0000000;114900.0000000;114960.0000000
04.12.2018;16:45:00;114960.0000000;114980.0000000;114940.0000000;114970.0000000
04.12.2018;16:46:00;114980.0000000;114990.0000000;114940.0000000;114980.0000000
04.12.2018;16:47:00;114980.0000000;115030.0000000;114950.0000000;115020.0000000
04.12.2018;16:48:00;115020.0000000;115030.0000000;114990.0000000;115000.0000000
04.12.2018;16:49:00;114990.0000000;115040.0000000;114980.0000000;115020.0000000
04.12.2018;16:50:00;115030.0000000;115030.0000000;114990.0000000;115010.0000000
04.12.2018;16:51:00;115000.0000000;115070.0000000;114980.0000000;115060.0000000
04.12.2018;16:52:00;115050.0000000;115060.0000000;115030.0000000;115030.0000000
04.12.2018;16:53:00;115040.0000000;115050.0000000;114990.0000000;115040.0000000
04.12.2018;16:54:00;115040.0000000;115070.0000000;115030.0000000;115050.0000000
04.12.2018;16:55:00;115060.0000000;115090.0000000;115030.0000000;115080.0000000
04.12.2018;16:56:00;115060.0000000;115070.0000000;115020.0000000;115070.0000000
04.12.2018;16:57:00;115070.0000000;115100.0000000;115030.0000000;115030.0000000
04.12.2018;16:58:00;115040.0000000;115060.0000000;115000.0000000;115050.0000000
04.12.2018;16:59:00;115040.0000000;115050.0000000;114970.0000000;114980.0000000
04.12.2018;17:00:00;114990.0000000;115020.0000000;114980.0000000;115020.0000000
04.12.2018;17:01:00;115020.0000000;115020.0000000;114950.0000000;114980.0000000
04.12.2018;17:02:00;114970.0000000;114980.0000000;114940.0000000;114960.0000000
04.12.2018;17:03:00;114960.0000000;114990.0000000;114960.0000000;114970.0000000
04.12.2018;17:04:00;114960.0000000;114980.0000000;114910.0000000;114940.0000000
04.12.2018;17:05:00;114940.0000000;115020.0000000;114940.0000000;114990.0000000
04.12.2018;17:06:00;114990.0000000;115000.0000000;114920.0000000;114940.0000000
04.12.2018;17:07:00;114930.0000000;114950.0000000;114910.0000000;114950.0000000
04.12.2018;17:08:00;114950.0000000;114960.0000000;114920.0000000;114960.0000000
04.12.2018;17:09:00;114950.0000000;115010.0000000;114950.0000000;114990.0000000
04.12.2018;17:10:00;114990.0000000;115020.0000000;114970.0000000;114990.0000000
04.12.2018;17:11:00;114970.0000000;114990.0000000;114920.0000000;114940.0000000
04.12.2018;17:12:00;114940.0000000;114970.0000000;114930.0000000;114930.0000000
04.12.2018;17:13:00;114920.0000000;114950.0000000;114910.0000000;114950.0000000
04.12.2018;17:14:00;114940.0000000;114960.0000000;114930.0000000;114940.0000000
04.12.2018;17:15:00;114930.0000000;114940.0000000;114920.0000000;114930.0000000
04.12.2018;17:16:00;114920.0000000;114930.0000000;114720.0000000;114820.0000000
04.12.2018;17:17:00;114820.0000000;114830.0000000;114700.0000000;114760.0000000
04.12.2018;17:18:00;114760.0000000;114770.0000000;114720.0000000;114740.0000000
04.12.2018;17:19:00;114750.0000000;114760.0000000;114680.0000000;114750.0000000
04.12.2018;17:20:00;114750.0000000;114770.0000000;114710.0000000;114740.0000000
04.12.2018;17:21:00;114740.0000000;114790.0000000;114710.0000000;114770.0000000
04.12.2018;17:22:00;114780.0000000;114830.0000000;114730.0000000;114810.0000000
04.12.2018;17:23:00;114810.0000000;114830.0000000;114770.0000000;114770.0000000
04.12.2018;17:24:00;114770.0000000;114770.0000000;114720.0000000;114730.0000000
04.12.2018;17:25:00;114740.0000000;114780.0000000;114680.0000000;114760.0000000
04.12.2018;17:26:00;114760.0000000;114830.0000000;114750.0000000;114810.0000000
04.12.2018;17:27:00;114820.0000000;114830.0000000;114790.0000000;114800.0000000
04.12.2018;17:28:00;114810.0000000;114830.0000000;114800.0000000;114820.0000000
04.12.2018;17:29:00;114830.0000000;114840.0000000;114800.0000000;114810.0000000
04.12.2018;17:30:00;114810.0000000;114840.0000000;114780.0000000;114810.0000000
04.12.2018;17:31:00;114810.0000000;114920.0000000;114810.0000000;114870.0000000
04.12.2018;17:32:00;114890.0000000;114930.0000000;114800.0000000;114850.0000000
04.12.2018;17:33:00;114850.0000000;114950.0000000;114850.0000000;114930.0000000
04.12.2018;17:34:00;114920.0000000;114950.0000000;114880.0000000;114920.0000000
04.12.2018;17:35:00;114920.0000000;114920.0000000;114850.0000000;114890.0000000
04.12.2018;17:36:00;114890.0000000;114940.0000000;114850.0000000;114910.0000000
04.12.2018;17:37:00;114910.0000000;114940.0000000;114880.0000000;114930.0000000
04.12.2018;17:38:00;114930.0000000;114960.0000000;114910.0000000;114940.0000000
04.12.2018;17:39:00;114940.0000000;114990.0000000;114920.0000000;114960.0000000
04.12.2018;17:40:00;114970.0000000;114990.0000000;114910.0000000;114920.0000000
04.12.2018;17:41:00;114920.0000000;114940.0000000;114900.0000000;114920.0000000
04.12.2018;17:42:00;114910.0000000;114920.0000000;114880.0000000;114900.0000000
04.12.2018;17:43:00;114900.0000000;114910.0000000;114800.0000000;114840.0000000
04.12.2018;17:44:00;114850.0000000;114870.0000000;114810.0000000;114830.0000000
04.12.2018;17:45:00;114830.0000000;114840.0000000;114800.0000000;114800.0000000
04.12.2018;17:46:00;114810.0000000;114870.0000000;114800.0000000;114870.0000000
04.12.2018;17:47:00;114850.0000000;114880.0000000;114840.0000000;114850.0000000
04.12.2018;17:48:00;114840.0000000;114880.0000000;114810.0000000;114820.0000000
04.12.2018;17:49:00;114820.0000000;114840.0000000;114800.0000000;114820.0000000
04.12.2018;17:50:00;114820.0000000;114860.0000000;114790.0000000;114850.0000000
04.12.2018;17:51:00;114840.0000000;114900.0000000;114830.0000000;114880.0000000
04.12.2018;17:52:00;114890.0000000;114930.0000000;114870.0000000;114870.0000000
04.12.2018;17:53:00;114870.0000000;114920.0000000;114850.0000000;114850.0000000
04.12.2018;17:54:00;114860.0000000;114940.0000000;114850.0000000;114900.0000000
04.12.2018;17:55:00;114900.0000000;114960.0000000;114890.0000000;114950.0000000
04.12.2018;17:56:00;114950.0000000;114960.0000000;114900.0000000;114930.0000000
04.12.2018;17:57:00;114930.0000000;114930.0000000;114880.0000000;114900.0000000
04.12.2018;17:58:00;114900.0000000;114940.0000000;114870.0000000;114930.0000000
04.12.2018;17:59:00;114930.0000000;115000.0000000;114920.0000000;114970.0000000
04.12.2018;18:00:00;114980.0000000;114980.0000000;114890.0000000;114890.0000000
04.12.2018;18:01:00;114900.0000000;114910.0000000;114850.0000000;114910.0000000
04.12.2018;18:02:00;114910.0000000;114960.0000000;114900.0000000;114940.0000000
04.12.2018;18:03:00;114940.0000000;115000.0000000;114940.0000000;114990.0000000
04.12.2018;18:04:00;114990.0000000;115030.0000000;114950.0000000;114960.0000000
04.12.2018;18:05:00;114970.0000000;114980.0000000;114890.0000000;114920.0000000
04.12.2018;18:06:00;114920.0000000;114950.0000000;114900.0000000;114910.0000000
04.12.2018;18:07:00;114920.0000000;114930.0000000;114900.0000000;114930.0000000
04.12.2018;18:08:00;114930.0000000;114990.0000000;114920.0000000;114940.0000000
04.12.2018;18:09:00;114950.0000000;115040.0000000;114950.0000000;115040.0000000
04.12.2018;18:10:00;115030.0000000;115080.0000000;115020.0000000;115030.0000000
04.12.2018;18:11:00;115060.0000000;115120.0000000;115030.0000000;115070.0000000
04.12.2018;18:12:00;115070.0000000;115090.0000000;115030.0000000;115040.0000000
04.12.2018;18:13:00;115060.0000000;115070.0000000;114920.0000000;114960.0000000
04.12.2018;18:14:00;114970.0000000;115020.0000000;114960.0000000;115000.0000000
04.12.2018;18:15:00;114990.0000000;115000.0000000;114910.0000000;114910.0000000
04.12.2018;18:16:00;114920.0000000;115020.0000000;114900.0000000;114930.0000000
04.12.2018;18:17:00;114950.0000000;114990.0000000;114940.0000000;114960.0000000
04.12.2018;18:18:00;114960.0000000;115110.0000000;114960.0000000;114990.0000000
04.12.2018;18:19:00;114990.0000000;115030.0000000;114970.0000000;115010.0000000
04.12.2018;18:20:00;115010.0000000;115010.0000000;114920.0000000;114920.0000000
04.12.2018;18:21:00;114920.0000000;114970.0000000;114910.0000000;114910.0000000
04.12.2018;18:22:00;114920.0000000;114930.0000000;114890.0000000;114920.0000000
04.12.2018;18:23:00;114920.0000000;114950.0000000;114860.0000000;114870.0000000
04.12.2018;18:24:00;114880.0000000;114900.0000000;114860.0000000;114870.0000000
04.12.2018;18:25:00;114870.0000000;114910.0000000;114850.0000000;114880.0000000
04.12.2018;18:26:00;114890.0000000;114890.0000000;114850.0000000;114870.0000000
04.12.2018;18:27:00;114880.0000000;114910.0000000;114860.0000000;114890.0000000
04.12.2018;18:28:00;114890.0000000;114900.0000000;114830.0000000;114850.0000000
04.12.2018;18:29:00;114850.0000000;114900.0000000;114810.0000000;114900.0000000
04.12.2018;18:30:00;114880.0000000;114950.0000000;114880.0000000;114930.0000000
04.12.2018;18:31:00;114920.0000000;114970.0000000;114870.0000000;114960.0000000
04.12.2018;18:32:00;114970.0000000;115020.0000000;114940.0000000;114950.0000000
04.12.2018;18:33:00;114950.0000000;114950.0000000;114890.0000000;114910.0000000
04.12.2018;18:34:00;114920.0000000;114940.0000000;114860.0000000;114910.0000000
04.12.2018;18:35:00;114910.0000000;114930.0000000;114890.0000000;114890.0000000
04.12.2018;18:36:00;114890.0000000;114940.0000000;114840.0000000;114930.0000000
04.12.2018;18:37:00;114930.0000000;114950.0000000;114910.0000000;114940.0000000
04.12.2018;18:38:00;114950.0000000;114970.0000000;114910.0000000;114920.0000000
04.12.2018;18:39:00;114920.0000000;114940.0000000;114910.0000000;114920.0000000
04.12.2018;18:40:00;114920.0000000;114970.0000000;114880.0000000;114920.0000000
04.12.2018;18:41:00;114930.0000000;114980.0000000;114910.0000000;114970.0000000
04.12.2018;18:42:00;114960.0000000;114990.0000000;114930.0000000;114930.0000000
04.12.2018;18:43:00;114940.0000000;114970.0000000;114930.0000000;114950.0000000
04.12.2018;18:44:00;114960.0000000;115000.0000000;114950.0000000;114970.0000000
04.12.2018;18:45:00;114980.0000000;115040.0000000;114950.0000000;114970.0000000
04.12.2018;19:01:00;115050.0000000;115080.0000000;114890.0000000;114970.0000000
04.12.2018;19:02:00;114960.0000000;115010.0000000;114950.0000000;114980.0000000
04.12.2018;19:03:00;114990.0000000;115010.0000000;114920.0000000;114940.0000000
04.12.2018;19:04:00;114930.0000000;114950.0000000;114900.0000000;114940.0000000
04.12.2018;19:05:00;114940.0000000;115050.0000000;114940.0000000;115050.0000000
04.12.2018;19:06:00;115030.0000000;115060.0000000;114990.0000000;115000.0000000
04.12.2018;19:07:00;115010.0000000;115020.0000000;114980.0000000;114990.0000000
04.12.2018;19:08:00;115010.0000000;115120.0000000;115000.0000000;115070.0000000
04.12.2018;19:09:00;115070.0000000;115090.0000000;115040.0000000;115050.0000000
04.12.2018;19:10:00;115060.0000000;115070.0000000;115040.0000000;115040.0000000
04.12.2018;19:11:00;115030.0000000;115040.0000000;114990.0000000;115010.0000000
04.12.2018;19:12:00;115020.0000000;115030.0000000;114980.0000000;115000.0000000
04.12.2018;19:13:00;115000.0000000;115060.0000000;114990.0000000;115050.0000000
04.12.2018;19:14:00;115060.0000000;115070.0000000;115030.0000000;115060.0000000
04.12.2018;19:15:00;115050.0000000;115070.0000000;115010.0000000;115050.0000000
04.12.2018;19:16:00;115050.0000000;115060.0000000;114990.0000000;115000.0000000
04.12.2018;19:17:00;114980.0000000;115000.0000000;114940.0000000;114970.0000000
04.12.2018;19:18:00;114970.0000000;115020.0000000;114940.0000000;114990.0000000
04.12.2018;19:19:00;115000.0000000;115000.0000000;114940.0000000;114940.0000000
04.12.2018;19:20:00;114940.0000000;114960.0000000;114920.0000000;114960.0000000
04.12.2018;19:21:00;114940.0000000;114940.0000000;114900.0000000;114910.0000000
04.12.2018;19:22:00;114920.0000000;114940.0000000;114900.0000000;114930.0000000
04.12.2018;19:23:00;114920.0000000;114960.0000000;114910.0000000;114940.0000000
04.12.2018;19:24:00;114930.0000000;114960.0000000;114900.0000000;114950.0000000
04.12.2018;19:25:00;114950.0000000;114960.0000000;114900.0000000;114940.0000000
04.12.2018;19:26:00;114940.0000000;114980.0000000;114930.0000000;114970.0000000
04.12.2018;19:27:00;114970.0000000;114990.0000000;114950.0000000;114980.0000000
04.12.2018;19:28:00;114970.0000000;115010.0000000;114960.0000000;114970.0000000
04.12.2018;19:29:00;115000.0000000;115030.0000000;114970.0000000;115030.0000000
04.12.2018;19:30:00;115020.0000000;115020.0000000;114970.0000000;114980.0000000
04.12.2018;19:31:00;114980.0000000;114990.0000000;114950.0000000;114960.0000000
04.12.2018;19:32:00;114960.0000000;114960.0000000;114900.0000000;114910.0000000
04.12.2018;19:33:00;114900.0000000;114980.0000000;114890.0000000;114970.0000000
04.12.2018;19:34:00;114970.0000000;114970.0000000;114870.0000000;114870.0000000
04.12.2018;19:35:00;114880.0000000;114900.0000000;114730.0000000;114770.0000000
04.12.2018;19:36:00;114770.0000000;114770.0000000;114500.0000000;114620.0000000
04.12.2018;19:37:00;114610.0000000;114700.0000000;114610.0000000;114670.0000000
04.12.2018;19:38:00;114680.0000000;114740.0000000;114660.0000000;114740.0000000
04.12.2018;19:39:00;114730.0000000;114790.0000000;114700.0000000;114720.0000000
04.12.2018;19:40:00;114730.0000000;114760.0000000;114720.0000000;114760.0000000
04.12.2018;19:41:00;114750.0000000;114850.0000000;114730.0000000;114770.0000000
04.12.2018;19:42:00;114780.0000000;114790.0000000;114730.0000000;114760.0000000
04.12.2018;19:43:00;114770.0000000;114780.0000000;114750.0000000;114770.0000000
04.12.2018;19:44:00;114770.0000000;114780.0000000;114720.0000000;114740.0000000
04.12.2018;19:45:00;114740.0000000;114750.0000000;114720.0000000;114720.0000000
04.12.2018;19:46:00;114730.0000000;114790.0000000;114720.0000000;114780.0000000
04.12.2018;19:47:00;114780.0000000;114800.0000000;114730.0000000;114780.0000000
04.12.2018;19:48:00;114790.0000000;114790.0000000;114760.0000000;114760.0000000
04.12.2018;19:49:00;114760.0000000;114790.0000000;114730.0000000;114780.0000000
04.12.2018;19:50:00;114780.0000000;114800.0000000;114760.0000000;114780.0000000
04.12.2018;19:51:00;114780.0000000;114820.0000000;114780.0000000;114790.0000000
04.12.2018;19:52:00;114800.0000000;114800.0000000;114730.0000000;114750.0000000
04.12.2018;19:53:00;114750.0000000;114760.0000000;114740.0000000;114760.0000000
04.12.2018;19:54:00;114760.0000000;114760.0000000;114740.0000000;114760.0000000
04.12.2018;19:55:00;114770.0000000;114790.0000000;114760.0000000;114760.0000000
04.12.2018;19:56:00;114760.0000000;114790.0000000;114740.0000000;114790.0000000
04.12.2018;19:57:00;114790.0000000;114790.0000000;114750.0000000;114760.0000000
04.12.2018;19:58:00;114760.0000000;114770.0000000;114700.0000000;114700.0000000
04.12.2018;19:59:00;114700.0000000;114720.0000000;114670.0000000;114680.0000000
04.12.2018;20:00:00;114680.0000000;114700.0000000;114640.0000000;114670.0000000
04.12.2018;20:01:00;114660.0000000;114700.0000000;114600.0000000;114610.0000000
04.12.2018;20:02:00;114620.0000000;114650.0000000;114570.0000000;114650.0000000
04.12.2018;20:03:00;114640.0000000;114650.0000000;114530.0000000;114550.0000000
04.12.2018;20:04:00;114570.0000000;114570.0000000;114500.0000000;114540.0000000
04.12.2018;20:05:00;114530.0000000;114530.0000000;114300.0000000;114380.0000000
04.12.2018;20:06:00;114390.0000000;114420.0000000;114290.0000000;114300.0000000
04.12.2018;20:07:00;114300.0000000;114400.0000000;114290.0000000;114370.0000000
04.12.2018;20:08:00;114360.0000000;114360.0000000;114200.0000000;114210.0000000
04.12.2018;20:09:00;114200.0000000;114300.0000000;114030.0000000;114240.0000000
04.12.2018;20:10:00;114240.0000000;114260.0000000;114090.0000000;114160.0000000
04.12.2018;20:11:00;114150.0000000;114190.0000000;114130.0000000;114180.0000000
04.12.2018;20:12:00;114180.0000000;114230.0000000;114150.0000000;114160.0000000
04.12.2018;20:13:00;114160.0000000;114230.0000000;114150.0000000;114170.0000000
04.12.2018;20:14:00;114180.0000000;114190.0000000;114030.0000000;114040.0000000
04.12.2018;20:15:00;114050.0000000;114050.0000000;113800.0000000;113880.0000000
04.12.2018;20:16:00;113870.0000000;113890.0000000;113720.0000000;113850.0000000
04.12.2018;20:17:00;113840.0000000;113990.0000000;113820.0000000;113990.0000000
04.12.2018;20:18:00;113980.0000000;114020.0000000;113930.0000000;113960.0000000
04.12.2018;20:19:00;113960.0000000;114020.0000000;113940.0000000;113990.0000000
04.12.2018;20:20:00;113970.0000000;114020.0000000;113970.0000000;113990.0000000
04.12.2018;20:21:00;114000.0000000;114000.0000000;113900.0000000;113900.0000000
04.12.2018;20:22:00;113900.0000000;114000.0000000;113900.0000000;113970.0000000
04.12.2018;20:23:00;113950.0000000;113960.0000000;113920.0000000;113930.0000000
04.12.2018;20:24:00;113940.0000000;113960.0000000;113900.0000000;113920.0000000
04.12.2018;20:25:00;113910.0000000;113930.0000000;113810.0000000;113840.0000000
04.12.2018;20:26:00;113850.0000000;113960.0000000;113800.0000000;113880.0000000
04.12.2018;20:27:00;113860.0000000;113930.0000000;113830.0000000;113890.0000000
04.12.2018;20:28:00;113880.0000000;113930.0000000;113800.0000000;113910.0000000
04.12.2018;20:29:00;113920.0000000;113930.0000000;113850.0000000;113890.0000000
04.12.2018;20:30:00;113890.0000000;113890.0000000;113800.0000000;113810.0000000
04.12.2018;20:31:00;113810.0000000;113820.0000000;113570.0000000;113640.0000000
04.12.2018;20:32:00;113630.0000000;113700.0000000;113620.0000000;113630.0000000
04.12.2018;20:33:00;113650.0000000;113670.0000000;113470.0000000;113560.0000000
04.12.2018;20:34:00;113560.0000000;113670.0000000;113530.0000000;113650.0000000
04.12.2018;20:35:00;113640.0000000;113680.0000000;113610.0000000;113680.0000000
04.12.2018;20:36:00;113690.0000000;113710.0000000;113630.0000000;113680.0000000
04.12.2018;20:37:00;113700.0000000;113770.0000000;113680.0000000;113750.0000000
04.12.2018;20:38:00;113740.0000000;113780.0000000;113730.0000000;113760.0000000
04.12.2018;20:39:00;113740.0000000;113760.0000000;113690.0000000;113750.0000000
04.12.2018;20:40:00;113760.0000000;113760.0000000;113650.0000000;113670.0000000
04.12.2018;20:41:00;113660.0000000;113740.0000000;113610.0000000;113730.0000000
04.12.2018;20:42:00;113740.0000000;113770.0000000;113700.0000000;113760.0000000
04.12.2018;20:43:00;113760.0000000;113770.0000000;113730.0000000;113760.0000000
04.12.2018;20:44:00;113760.0000000;113810.0000000;113750.0000000;113800.0000000
04.12.2018;20:45:00;113790.0000000;113850.0000000;113780.0000000;113780.0000000
04.12.2018;20:46:00;113770.0000000;113870.0000000;113770.0000000;113860.0000000
04.12.2018;20:47:00;113870.0000000;113880.0000000;113810.0000000;113870.0000000
04.12.2018;20:48:00;113870.0000000;113870.0000000;113820.0000000;113860.0000000
04.12.2018;20:49:00;113860.0000000;113900.0000000;113840.0000000;113880.0000000
04.12.2018;20:50:00;113890.0000000;113930.0000000;113870.0000000;113870.0000000
04.12.2018;20:51:00;113880.0000000;113890.0000000;113780.0000000;113790.0000000
04.12.2018;20:52:00;113800.0000000;113850.0000000;113790.0000000;113820.0000000
04.12.2018;20:53:00;113820.0000000;113850.0000000;113780.0000000;113820.0000000
04.12.2018;20:54:00;113840.0000000;113910.0000000;113840.0000000;113850.0000000
04.12.2018;20:55:00;113830.0000000;113860.0000000;113810.0000000;113830.0000000
04.12.2018;20:56:00;113840.0000000;113870.0000000;113830.0000000;113870.0000000
04.12.2018;20:57:00;113870.0000000;113930.0000000;113870.0000000;113900.0000000
04.12.2018;20:58:00;113890.0000000;113900.0000000;113840.0000000;113850.0000000
04.12.2018;20:59:00;113840.0000000;113860.0000000;113820.0000000;113850.0000000
04.12.2018;21:00:00;113850.0000000;113860.0000000;113800.0000000;113800.0000000
04.12.2018;21:01:00;113790.0000000;113810.0000000;113760.0000000;113780.0000000
04.12.2018;21:02:00;113770.0000000;113790.0000000;113750.0000000;113760.0000000
04.12.2018;21:03:00;113750.0000000;113770.0000000;113720.0000000;113750.0000000
04.12.2018;21:04:00;113750.0000000;113790.0000000;113750.0000000;113790.0000000
04.12.2018;21:05:00;113800.0000000;113830.0000000;113770.0000000;113780.0000000
04.12.2018;21:06:00;113770.0000000;113830.0000000;113770.0000000;113820.0000000
04.12.2018;21:07:00;113810.0000000;113850.0000000;113800.0000000;113850.0000000
04.12.2018;21:08:00;113850.0000000;113870.0000000;113810.0000000;113810.0000000
04.12.2018;21:09:00;113820.0000000;113840.0000000;113800.0000000;113810.0000000
04.12.2018;21:10:00;113810.0000000;113840.0000000;113800.0000000;113820.0000000
04.12.2018;21:11:00;113810.0000000;113830.0000000;113790.0000000;113790.0000000
04.12.2018;21:12:00;113790.0000000;113830.0000000;113750.0000000;113820.0000000
04.12.2018;21:13:00;113790.0000000;113890.0000000;113790.0000000;113860.0000000
04.12.2018;21:14:00;113850.0000000;113880.0000000;113850.0000000;113850.0000000
04.12.2018;21:15:00;113850.0000000;113850.0000000;113750.0000000;113780.0000000
04.12.2018;21:16:00;113770.0000000;113800.0000000;113760.0000000;113800.0000000
04.12.2018;21:17:00;113790.0000000;113820.0000000;113770.0000000;113810.0000000
04.12.2018;21:18:00;113810.0000000;113820.0000000;113790.0000000;113810.0000000
04.12.2018;21:19:00;113820.0000000;113840.0000000;113800.0000000;113820.0000000
04.12.2018;21:20:00;113830.0000000;113830.0000000;113800.0000000;113830.0000000
04.12.2018;21:21:00;113840.0000000;113840.0000000;113770.0000000;113780.0000000
04.12.2018;21:22:00;113790.0000000;113830.0000000;113790.0000000;113810.0000000
04.12.2018;21:23:00;113820.0000000;113850.0000000;113790.0000000;113830.0000000
